128.89444 123.23759 2.00000 
125.35891 119.70206 4.00000 
119.70206 125.35891 4.00000 
123.23759 128.89444 2.00000 

128.89444 123.23759 2.00000 
132.42998 126.77312 4.00000 
126.77312 132.42998 4.00000 
123.23759 128.89444 2.00000 

128.89444 123.23759 2.00000 
132.42998 126.77312 0.00000 
126.77312 132.42998 0.00000 
123.23759 128.89444 2.00000 

128.89444 123.23759 2.00000 
125.35891 119.70206 0.00000 
119.70206 125.35891 0.00000 
123.23759 128.89444 2.00000 

128.89444 123.23759 2.00000 
125.35891 119.70206 4.00000 
119.70206 125.35891 4.00000 
123.23759 128.89444 2.00000 

